cell,object_id,mesh_converted,x_mw,y_mw,z_mw,x_sf,y_sf,z_sf,rot_x,rot_y,rot_z,temporary,material_path,destination_cell
"Seyda Neen, Terurise Girvayne's House",furn_com_tapestry_03,True,-98.65705,212.62251,89.69629,-4932.8525,10631.1255,4484.8145,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Terurise Girvayne's House",furn_com_tapestry_03,True,103.51713,212.62251,89.69629,5175.8565,10631.1255,4484.8145,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Terurise Girvayne's House",furn_com_tapestry_03,True,243.8895,109.9818,89.69629,12194.475,5499.09,4484.8145,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_metal_goblet_02,True,195.66641,39.468388,-62.55139,9783.3205,1973.4193999999998,-3127.5695,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Terurise Girvayne's House",furn_com_p_table_01,False,23.35716,-108.856,-94.27737,1167.858,-5442.799999999999,-4713.8685000000005,0.0,0.0,0.0,True,,
"Seyda Neen, Terurise Girvayne's House",furn_com_p_bench_01,False,23.814592,-48.296135,-109.9956,1190.7296000000001,-2414.80675,-5499.78,0.0,0.0,0.0,True,,
"Seyda Neen, Terurise Girvayne's House",Misc_Com_Pitcher_Metal_01,True,46.742653,-132.35791,-47.511562,2337.13265,-6617.8955000000005,-2375.5780999999997,0.0,0.0,11.459157048532054,True,Data\Materials\morrowind\tx_metal_pewter_04.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_metal_plate_05,True,-8.451932,-86.313194,-59.993896,-422.59659999999997,-4315.6597,-2999.6947999999998,0.0,0.0,103.13241458270409,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_metal_plate_05,True,55.664,-85.659,-59.994,2783.2000000000003,-4282.950000000001,-2999.7,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_metal_goblet_02,True,-11.424852,-107.718285,-54.990517,-571.2425999999999,-5385.91425,-2749.52585,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_metal_goblet_02,True,67.63075,-111.68606,-55.581383,3381.5375000000004,-5584.303,-2779.0691500000003,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Terurise Girvayne's House",ingred_comberry_01,True,35.509155,-114.27297,-60.298855,1775.45775,-5713.6485,-3014.94275,0.0,0.0,205.3014923061429,True,Data\Materials\morrowind\tx_bittergreen_01.mat,
"Seyda Neen, Terurise Girvayne's House",ingred_comberry_01,True,34.555695,-98.44251,-60.298855,1727.78475,-4922.1255,-3014.94275,0.0,0.0,5.729578524266027,True,Data\Materials\morrowind\tx_bittergreen_01.mat,
"Seyda Neen, Terurise Girvayne's House",ingred_bread_01,True,22.33499,-97.78152,-56.776653,1116.7495000000001,-4889.076,-2838.8326500000003,0.0,0.0,74.48447898953931,True,Data\Materials\morrowind\tx_breadloaf_01.mat,
"Seyda Neen, Terurise Girvayne's House",ingred_bread_01,True,24.510906,-116.636665,-56.56211,1225.5453,-5831.83325,-2828.1054999999997,0.0,0.0,51.56620385360527,True,Data\Materials\morrowind\tx_breadloaf_01.mat,
"Seyda Neen, Terurise Girvayne's House",light_com_candle_09_64,False,3.7114382,-120.70708,-51.901,185.57191,-6035.354,-2595.05,0.0,0.0,337.1000052441174,True,,
"Seyda Neen, Terurise Girvayne's House",Furn_de_rug_big_03,False,23.214108,22.021729,-128.28513,1160.7054,1101.08645,-6414.2565,0.0,0.0,360.0000110477959,True,,
"Seyda Neen, Terurise Girvayne's House",misc_com_bottle_10,True,69.52563,-126.30468,-43.601757,3476.2815000000005,-6315.234,-2180.08785,0.0,0.0,292.08173725243694,True,Data\Materials\morrowind\tx_cork_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_bottle_05,True,61.56893,-143.79532,-44.575905,3078.4465,-7189.7660000000005,-2228.79525,0.0,0.0,314.1634275443757,True,Data\Materials\morrowind\tx_cork_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_bottle_06,True,-24.434332,-125.29441,-46.26435,-1221.7166,-6264.7205,-2313.2175,0.0,0.0,103.13240885312614,True,Data\Materials\morrowind\tx_glass_bottle_blue.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_wood_fork,True,-15.312482,-80.337166,-59.01869,-765.6241,-4016.8583,-2950.9345,348.54086660433535,0.0,80.2140970478932,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_wood_fork,True,63.750973,-80.793785,-58.672436,3187.54865,-4039.68925,-2933.6218,342.81130584176094,0.0,126.05073211751497,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_wood_knife,True,-25.721483,-82.822525,-60.968407,-1286.07415,-4141.12625,-3048.42035,0.0,0.0,91.67325295050966,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_wood_knife,True,52.31653,-87.31288,-59.686607,2615.8265,-4365.644,-2984.33035,0.0,0.0,74.48451909658498,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_wood_spoon_01,True,72.82502,-83.07416,-60.81057,3641.2509999999997,-4153.7080000000005,-3040.5285,0.0,0.0,85.94367499920143,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Terurise Girvayne's House",misc_com_wood_spoon_01,True,9.074151,-82.114105,-60.811,453.70755,-4105.70525,-3040.55,0.0,0.0,85.8999984264786,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Terurise Girvayne's House",Misc_Com_Wood_Bowl_01,True,21.997068,-139.99693,-58.066673,1099.8534,-6999.8465,-2903.33365,0.0,0.0,28.64788975654116,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Terurise Girvayne's House",Furn_Com_Planter,True,194.70686,-47.92546,-52.600426,9735.343,-2396.273,-2630.0213,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_bank.mat,
"Seyda Neen, Terurise Girvayne's House",flora_bc_grass_02,True,196.26671,-48.179672,-38.794296,9813.3355,-2408.9836,-1939.7148000000002,0.0,0.0,57.29577951308232,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
"Seyda Neen, Terurise Girvayne's House",flora_bc_grass_02,True,196.57481,-46.779488,-33.821438,9828.7405,-2338.9744,-1691.0719,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
"Seyda Neen, Terurise Girvayne's House",misc_rollingpin_01,True,-15.557,-119.254,-58.677,-777.85,-5962.7,-2933.85,0.0,0.0,73.59999831161791,True,Data\Materials\morrowind\tx_metal_strip_02.mat,
