cell,object_id,mesh_converted,x_mw,y_mw,z_mw,x_sf,y_sf,z_sf,rot_x,rot_y,rot_z,temporary,material_path,destination_cell
"Seyda Neen, Vodunius Nuccius' House",barrel_01_Ingredients,False,249.05461,-200.3879,-108.44237,12452.7305,-10019.395,-5422.1185,0.0,0.0,0.0,True,,
"Seyda Neen, Vodunius Nuccius' House",Furn_Com_Planter,True,185.00201,-202.08992,-66.46573,9250.1005,-10104.496000000001,-3323.2864999999997,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_bank.mat,
"Seyda Neen, Vodunius Nuccius' House",flora_bc_fern_04,True,184.30989,-202.6013,-43.691906,9215.4945,-10130.065,-2184.5953,0.0,0.0,337.0817278904527,True,Data\Materials\morrowind\tx_bc_fern_01.mat,
"Seyda Neen, Vodunius Nuccius' House",Light_Com_Candle_11,True,252.66,-208.48,-58.246,12633.0,-10424.0,-2912.3,0.0,0.0,45.80000014820109,True,Data\Materials\morrowind\tx_firealpha03.mat,
"Seyda Neen, Vodunius Nuccius' House",furn_com_tapestry_03,True,291.55826,37.45607,80.4076,14577.913,1872.8034999999998,4020.38,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Vodunius Nuccius' House",furn_com_tapestry_03,True,-109.995445,121.89395,80.4076,-5499.77225,6094.6975,4020.38,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Vodunius Nuccius' House",furn_com_tapestry_03,True,291.55826,-154.44136,80.4076,14577.913,-7722.068,4020.38,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Vodunius Nuccius' House",furn_com_tapestry_03,True,189.53362,-245.79683,80.4076,9476.681,-12289.8415,4020.38,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Vodunius Nuccius' House",furn_com_tapestry_03,True,-205.85689,-150.17493,80.4076,-10292.8445,-7508.746499999999,4020.38,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Vodunius Nuccius' House",furn_com_tapestry_03,True,-205.85689,32.15813,80.4076,-10292.8445,1607.9065,4020.38,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Vodunius Nuccius' House",furn_de_rug_big_06,False,105.4151,-60.723747,-142.5921,5270.755,-3036.18735,-7129.605,0.0,0.0,0.0,True,,
"Seyda Neen, Vodunius Nuccius' House",furn_com_pm_stool_02,False,-130.78445,-166.00989,-127.738884,-6539.2225,-8300.4945,-6386.9442,0.0,0.0,337.0817278904527,True,,
"Seyda Neen, Vodunius Nuccius' House",light_com_candle_05_64,False,-130.10843,-167.52536,-102.50792,-6505.4215,-8376.268,-5125.396,0.0,0.0,0.0,True,,
"Seyda Neen, Vodunius Nuccius' House",Light_Com_Candle_12_Off,False,287.93118,-83.869774,2.4338567,14396.559,-4193.4887,121.69283500000002,0.0,0.0,188.11267250854894,True,,
"Seyda Neen, Vodunius Nuccius' House",Light_Com_Candle_12_Off,False,287.7556,-31.333733,2.4338567,14387.78,-1566.6866499999999,121.69283500000002,0.0,0.0,142.27606608681694,True,,
