cell,object_id,mesh_converted,x_mw,y_mw,z_mw,x_sf,y_sf,z_sf,rot_x,rot_y,rot_z,temporary,material_path,destination_cell
"Seyda Neen, Fargoth's House",Misc_Com_Bottle_04,True,-248.6135,86.69585,26.776524,-12430.675,4334.7925,1338.8262,0.0,0.0,268.3268211226437,True,Data\Materials\morrowind\tx_cork_01.mat,
"Seyda Neen, Fargoth's House",misc_com_bottle_06,True,-243.14856,-3.5254467,24.879702,-12157.428,-176.272335,1243.9851,0.0,0.0,239.6789600139923,True,Data\Materials\morrowind\tx_glass_bottle_blue.mat,
"Seyda Neen, Fargoth's House",misc_com_bottle_06,True,-248.32509,-16.478666,24.879702,-12416.2545,-823.9333,1243.9851,0.0,0.0,308.4338381339116,True,Data\Materials\morrowind\tx_glass_bottle_blue.mat,
"Seyda Neen, Fargoth's House",misc_com_bottle_02,True,-241.27925,31.293333,-121.413734,-12063.9625,1564.6666500000001,-6070.6867,270.0000011238745,0.0,360.0000110477959,True,Data\Materials\morrowind\tx_glass_bottle_green.mat,
"Seyda Neen, Fargoth's House",misc_com_bottle_02,True,-251.54626,15.663203,24.879698,-12577.313,783.1601499999999,1243.9849000000002,0.0,0.0,57.29577951308232,True,Data\Materials\morrowind\tx_glass_bottle_green.mat,
"Seyda Neen, Fargoth's House",misc_uni_pillow_01,False,173.781,163.693,-69.308,8689.050000000001,8184.650000000001,-3465.4000000000005,0.0,0.0,281.45915702649097,True,,
"Seyda Neen, Fargoth's House",com_sack_02_saltrice_10,False,205.15567,-55.86539,-100.35659,10257.7835,-2793.2695,-5017.8295,0.0,0.0,302.7042601826033,True,,
"Seyda Neen, Fargoth's House",com_sack_01_saltrice_10,False,177.57108,10.833302,-118.85293,8878.554,541.6650999999999,-5942.6465,0.0,0.0,279.8000087616629,True,,
"Seyda Neen, Fargoth's House",com_sack_02_chpfood3,False,161.77174,-59.652527,-101.73348,8088.5869999999995,-2982.62635,-5086.674,0.0,0.0,319.8929940365281,True,,
"Seyda Neen, Fargoth's House",light_com_candle_07,True,199.56657,-111.28629,-42.7713,9978.328500000001,-5564.3144999999995,-2138.5649999999996,0.0,0.0,40.10704565915762,True,Data\Materials\morrowind\tx_firealpha01.mat,
"Seyda Neen, Fargoth's House",com_cupboard_01_glasses,False,6.7426424,236.23532,7.3604445,337.13212,11811.766,368.022225,0.0,0.0,0.0,True,,
"Seyda Neen, Fargoth's House",com_cupboard_01_booze,False,-123.602,235.363,7.192,-6180.1,11768.15,359.6,0.0,0.0,0.0,True,,
"Seyda Neen, Fargoth's House",com_basket_01_chpfood5,False,-206.56757,183.19768,-77.16214,-10328.378499999999,9159.884,-3858.1069999999995,0.0,0.0,308.43385532264546,True,,
"Seyda Neen, Fargoth's House",misc_com_bottle_11,True,-254.83018,6.5010905,24.8797,-12741.509,325.054525,1243.985,0.0,0.0,291.2451386574546,True,Data\Materials\morrowind\tx_glass_bottle_brown.mat,
"Seyda Neen, Fargoth's House",active_com_bed_05,False,167.89627,103.45024,-97.02432,8394.8135,5172.512,-4851.216,0.0,0.0,274.056393344374,True,,
"Seyda Neen, Fargoth's House",barrel_01_cheapfood5,False,142.98782,-109.1894,-92.4424,7149.391,-5459.47,-4622.12,0.0,0.0,0.0,True,,
"Seyda Neen, Fargoth's House",barrel_01_Ingredients,False,199.86601,-107.980255,-92.44237,9993.3005,-5399.01275,-4622.1185,0.0,0.0,0.0,True,,
"Seyda Neen, Fargoth's House",furn_com_p_table_01,False,-87.02794,90.90104,-91.88026,-4351.397,4545.052,-4594.013,0.0,0.0,5.729577951308233,True,,
"Seyda Neen, Fargoth's House",misc_com_broom_01,True,-180.44217,-90.92418,-120.97914,-9022.1085,-4546.209000000001,-6048.957,274.05634177817245,124.37747190219285,57.29577951308232,True,Data\Materials\morrowind\tx_rope_heavy.mat,
"Seyda Neen, Fargoth's House",com_basket_01_chpfood5,False,-216.41457,116.24794,-83.15538,-10820.7285,5812.397,-4157.768999999999,0.0,0.0,216.76063102002553,True,,
"Seyda Neen, Fargoth's House",Light_Com_Candle_12,True,-123.112335,106.56061,-51.313,-6155.61675,5328.0305,-2565.65,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_firealpha03.mat,
"Seyda Neen, Fargoth's House",misc_com_tankard_01,True,-111.91206,87.48416,-51.986973,-5595.603,4374.2080000000005,-2599.34865,0.0,0.0,165.1943377850042,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Fargoth's House",misc_com_tankard_01,True,-152.23097,219.11449,41.39504,-7611.548500000001,10955.7245,2069.752,0.0,0.0,188.11264386065918,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Fargoth's House",misc_com_tankard_01,True,-138.51979,219.51106,41.39504,-6925.9895,10975.553,2069.752,0.0,0.0,148.00559820150156,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Fargoth's House",furn_com_p_bench_01,False,-107.34273,29.463821,-107.70345,-5367.1365000000005,1473.19105,-5385.172500000001,0.0,0.0,0.0,True,,
"Seyda Neen, Fargoth's House",misc_com_wood_cup_01,True,22.727299,218.40356,41.068333,1136.36495,10920.178,2053.41665,0.0,0.0,337.0817278904527,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Fargoth's House",misc_com_wood_cup_01,True,-23.676695,218.41986,41.068333,-1183.83475,10920.993,2053.41665,0.0,0.0,34.37746770784939,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Fargoth's House",misc_com_wood_cup_01,True,-12.389042,218.19954,41.068333,-619.4521,10909.977,2053.41665,0.0,0.0,337.0817278904527,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Fargoth's House",misc_com_wood_cup_02,True,12.539457,216.27982,40.4676,626.97285,10813.991,2023.3799999999999,0.0,0.0,51.56620156177409,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Fargoth's House",misc_com_wood_cup_02,True,3.6861272,218.12245,40.4676,184.30636,10906.1225,2023.3799999999999,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
