cell,object_id,mesh_converted,x_mw,y_mw,z_mw,x_sf,y_sf,z_sf,rot_x,rot_y,rot_z,temporary,material_path,destination_cell
"Seyda Neen, Eldafire's House",misc_com_metal_goblet_01,True,142.25325,-35.86725,-52.477608,7112.6625,-1793.3625,-2623.8804,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_pewter_04.mat,
"Seyda Neen, Eldafire's House",barrel_01_cheapfood5,False,-10.336878,-193.92377,-92.411255,-516.8439000000001,-9696.1885,-4620.56275,0.0,0.0,5.729577951308233,True,,
"Seyda Neen, Eldafire's House",barrel_01_empty,False,332.40567,124.46059,-92.4112,16620.283499999998,6223.0295,-4620.5599999999995,0.0,0.0,0.0,True,,
"Seyda Neen, Eldafire's House",furn_com_cauldron_02,True,331.73886,18.648792,-91.40811,16586.943,932.4396,-4570.4055,0.0,0.0,148.0057586296842,True,Data\Materials\morrowind\tx_metal_iron_rusty.mat,
"Seyda Neen, Eldafire's House",active_com_bunk_02,False,-260.78928,130.48091,-54.688057,-13039.464000000002,6524.0455,-2734.40285,0.0,0.0,180.000002659109,True,,
"Seyda Neen, Eldafire's House",misc_uni_pillow_01,False,-325.53802,133.77231,18.225075,-16276.901000000002,6688.6155,911.25375,0.0,0.0,354.27043882606563,True,,
"Seyda Neen, Eldafire's House",misc_uni_pillow_01,False,-325.53802,133.77231,-75.114815,-16276.901000000002,6688.6155,-3755.7407499999995,0.0,0.0,5.729577951308233,True,,
"Seyda Neen, Eldafire's House",misc_com_wood_bowl_04,True,121.09022,-46.005215,-53.99007,6054.511,-2300.26075,-2699.5035000000003,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Eldafire's House",furn_log_04,True,-345.63727,-56.768093,-103.02422,-17281.8635,-2838.40465,-5151.211,0.0,0.0,171.88737864629263,True,Data\Materials\morrowind\tx_wood_brown_posts_02.mat,
"Seyda Neen, Eldafire's House",furn_log_04,True,-303.5526,30.570482,-120.78113,-15177.63,1528.5240999999999,-6039.056500000001,0.0,0.0,86.90694310353128,True,Data\Materials\morrowind\tx_wood_brown_posts_02.mat,
"Seyda Neen, Eldafire's House",furn_log_04,True,-340.5573,-55.39662,-111.19537,-17027.865,-2769.831,-5559.7685,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_wood_brown_posts_02.mat,
"Seyda Neen, Eldafire's House",furn_log_04,True,-306.13635,60.597298,-120.78113,-15306.8175,3029.8649,-6039.056500000001,0.0,0.0,91.67324722093173,True,Data\Materials\morrowind\tx_wood_brown_posts_02.mat,
"Seyda Neen, Eldafire's House",furn_log_04,True,-305.46548,44.32567,-120.78113,-15273.274000000001,2216.2835,-6039.056500000001,0.0,0.0,269.29012360444125,True,Data\Materials\morrowind\tx_wood_brown_posts_02.mat,
"Seyda Neen, Eldafire's House",furn_log_04,True,-305.87167,35.956028,-113.39558,-15293.5835,1797.8014000000003,-5669.7789999999995,0.0,0.0,264.523802298307,True,Data\Materials\morrowind\tx_wood_brown_posts_02.mat,
"Seyda Neen, Eldafire's House",Light_Fire_NoSmoke,True,-348.4154,-60.06541,-134.29456,-17420.77,-3003.2705,-6714.727999999999,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_firealpha10.mat,
"Seyda Neen, Eldafire's House",misc_com_metal_plate_05,True,147.79533,-17.865505,-57.56562,7389.766500000001,-893.2752499999999,-2878.281,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Eldafire's House",misc_com_metal_plate_05,True,234.14124,197.33354,50.954166,11707.062,9866.677,2547.7083000000002,308.43385532264546,0.0,40.10704565915762,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Eldafire's House",misc_com_metal_plate_05,True,259.95285,197.33354,50.964043,12997.6425,9866.677,2548.2021499999996,308.43385532264546,0.0,229.1831180523293,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Eldafire's House",misc_com_metal_plate_05,True,160.40485,197.33354,51.05679,8020.2425,9866.677,2552.8395,308.43385532264546,0.0,233.9492502823912,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Eldafire's House",misc_com_metal_plate_05,True,134.55765,197.33354,51.006786,6727.8825,9866.677,2550.3393,308.43385532264546,0.0,34.37748260475207,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Eldafire's House",misc_com_metal_plate_05,True,108.74615,197.33354,50.825912,5437.3075,9866.677,2541.2956,308.43385532264546,0.0,217.7239621497128,True,Data\Materials\morrowind\tx_metal_pewter_03.mat,
"Seyda Neen, Eldafire's House",furn_com_p_shelf_03,False,308.6866,-273.88348,-16.282684,15434.33,-13694.174,-814.1342,0.0,0.0,90.00000419434348,True,,
"Seyda Neen, Eldafire's House",misc_com_redware_pitcher,False,304.3445,-297.64804,16.047903,15217.224999999999,-14882.401999999998,802.3951500000001,0.0,0.0,28.64788975654116,True,,
"Seyda Neen, Eldafire's House",misc_com_redware_platter,False,373.4484,158.65002,16.059183,18672.42,7932.501,802.95915,0.0,62.188735951096426,90.00000419434348,True,,
"Seyda Neen, Eldafire's House",Com_Chest_02_misc10,False,-126.221,133.811,-101.11,-6311.05,6690.55,-5055.5,0.0,0.0,274.1000011621614,True,,
"Seyda Neen, Eldafire's House",com_basket_01_chpfood5,False,-98.56477,-136.2407,-86.64967,-4928.2384999999995,-6812.035,-4332.4835,0.0,0.0,28.64788975654116,True,,
"Seyda Neen, Eldafire's House",com_basket_01_chpfood5,False,263.894,-318.338,-79.599,13194.7,-15916.900000000001,-3979.9500000000003,0.0,0.0,108.89999682456335,True,,
"Seyda Neen, Eldafire's House",com_sack_03_pos,False,282.0826,-211.64882,-93.32389,14104.130000000001,-10582.441,-4666.1945000000005,0.0,348.54086660433535,342.81130584176094,True,,
"Seyda Neen, Eldafire's House",com_sack_03_pos,False,294.29425,-203.51602,-93.02589,14714.7125,-10175.801,-4651.2945,0.0,348.54086660433535,354.27043882606563,True,,
"Seyda Neen, Eldafire's House",furn_com_tapestry_01,True,-21.450615,196.40392,86.052765,-1072.53075,9820.196,4302.63825,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_fabric_tapestry.mat,
"Seyda Neen, Eldafire's House",light_com_chandelier_01,True,124.209,-131.78333,98.079,6210.45,-6589.1665,4903.95,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_firealpha01.mat,
"Seyda Neen, Eldafire's House",light_com_candle_07_77,False,366.773,106.755,21.385,18338.65,5337.75,1069.25,0.0,0.0,6.599999963810511,True,,
"Seyda Neen, Eldafire's House",furn_com_pm_stool_02,False,-61.875225,163.34937,-107.28243,-3093.76125,8167.4685,-5364.1215,0.0,0.0,0.0,True,,
"Seyda Neen, Eldafire's House",Light_Com_Candle_01_64,False,-62.93909,163.1297,-79.5802,-3146.9545,8156.485000000001,-3979.01,0.0,0.0,80.21409131831524,True,,
"Seyda Neen, Eldafire's House",misc_com_wood_fork,True,149.98004,-22.285109,-56.7736,7499.002,-1114.2554499999999,-2838.6800000000003,354.27043882606563,5.729577951308233,171.88734999840287,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Eldafire's House",misc_com_wood_fork,True,92.40392,-12.191116,-58.10066,4620.196,-609.5558,-2905.033,0.0,0.0,5.729577951308233,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Eldafire's House",misc_com_wood_knife,True,149.8232,-1.1316737,-58.54013,7491.160000000001,-56.583684999999996,-2927.0065,0.0,0.0,182.38318050091,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Eldafire's House",misc_com_wood_knife,True,100.098114,-32.428734,-55.819893,5004.905699999999,-1621.4367,-2790.99465,0.0,0.0,302.7042831009151,True,Data\Materials\morrowind\tx_metal_pewter_01.mat,
"Seyda Neen, Eldafire's House",misc_com_wood_spoon_01,True,115.183105,-48.13425,-51.955437,5759.15525,-2406.7125,-2597.77185,0.0,325.6225719878363,319.89297684779416,True,Data\Materials\morrowind\tx_wood_interior_plain_01.mat,
"Seyda Neen, Eldafire's House",Light_Com_Candle_01_64,False,123.20928,-0.6986414,-51.429947,6160.464,-34.932069999999996,-2571.49735,0.0,0.0,137.50986510181963,True,,
"Seyda Neen, Eldafire's House",Furn_de_rug_big_03,False,122.013435,-16.589613,-129.69661,6100.67175,-829.48065,-6484.8305,0.0,0.0,90.00000419434348,True,,
"Seyda Neen, Eldafire's House",furn_de_shack_hook,True,375.62988,112.039,-0.020531356,18781.494000000002,5601.95,-1.0265678,0.0,0.0,171.88736718713673,True,Data\Materials\morrowind\tx_metal_strip_02.mat,
"Seyda Neen, Eldafire's House",In_Lava_Blacksquare,True,-327.19443,-422.25073,-122.49259,-16359.7215,-21112.5365,-6124.6295,0.0,0.0,0.0,True,Data\Materials\morrowind\door_icon.mat,
