cell,object_id,mesh_converted,x_mw,y_mw,z_mw,x_sf,y_sf,z_sf,rot_x,rot_y,rot_z,temporary,material_path,destination_cell
Seyda Neen,terrain_rock_bc_17,True,-11142.021,-75473.625,25.185953,-557101.05,-3773681.25,1259.29765,0.0,0.0,294.10983595986147,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-9929.735,-76220.66,232.31273,-496486.75,-3811033.0,11615.636499999999,0.0,0.0,114.59149027122923,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_16,True,-10024.955,-75952.71,283.12585,-501247.75,-3797635.5000000005,14156.292500000001,0.0,0.0,146.10420911047018,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-10010.078,-75720.82,96.23682,-500503.89999999997,-3786041.0000000005,4811.840999999999,0.0,0.0,114.59149027122923,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_18,True,-9877.186,-75919.84,113.773094,-493859.3,-3795992.0,5688.6547,0.0,0.0,268.32673517897445,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-12086.438,-74638.22,-45.71164,-604321.9,-3731911.0,-2285.5820000000003,0.0,0.0,191.94081553220218,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_bc_scum_03,True,-13182.192,-74994.73,1.3606927,-659109.6,-3749736.5,68.034635,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_scum.mat,
Seyda Neen,flora_bc_tree_02,True,-10148.549,-75955.78,971.9085,-507427.45000000007,-3797789.0,48595.425,0.0,0.0,136.5467115890488,True,Data\Materials\morrowind\tx_bc_bark_02.mat,
Seyda Neen,flora_bc_mushroom_03,True,-10480.437,-75806.3,188.52623,-524021.85,-3790315.0,9426.3115,2.817452921493793e-05,0.0,261.63395787827176,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,flora_bc_mushroom_04,True,-10489.563,-75876.54,202.67628,-524478.15,-3793826.9999999995,10133.814,2.817452921493793e-05,0.0,176.65352806508838,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,flora_bc_fern_03,True,-10543.287,-76038.89,248.78282,-527164.35,-3801944.5,12439.141,354.27043882606563,17.188732708009105,10.495800708701763,True,Data\Materials\morrowind\tx_bc_fern_01.mat,
Seyda Neen,terrain_rock_bc_15,True,-10142.481,-75773.04,222.91075,-507124.05,-3788651.9999999995,11145.5375,0.0,0.0,318.9295884223274,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_grass_01,True,-11342.628,-75326.43,64.296036,-567131.4,-3766321.4999999995,3214.8018,11.45918340459063,11.481607826776461,142.3028518637393,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_knee_03,True,-13030.92,-74950.89,-12.364712,-651546.0,-3747544.5,-618.2356000000001,0.0,0.0,262.5973061966929,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,flora_bc_tree_12,True,-13086.666,-74870.78,24.840319,-654333.2999999999,-3743539.0,1242.01595,0.0,0.0,33.41413944295106,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,flora_bc_knee_01,True,-13248.515,-74948.26,-31.365156,-662425.75,-3747412.9999999995,-1568.2577999999999,0.0,0.0,27.68448643417167,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,flora_bc_knee_02,True,-13193.763,-74861.25,-8.9555435,-659688.15,-3743062.5,-447.77717499999994,0.0,0.0,113.62822216689939,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,Flora_BC_Lilypad,True,-13319.318,-74883.52,3.3606927,-665965.8999999999,-3744176.0,168.034635,0.0,0.0,249.1000019069253,True,,
Seyda Neen,flora_bc_lilypad_02,True,-13180.398,-75106.21,3.3606927,-659019.8999999999,-3755310.5000000005,168.034635,0.0,0.0,106.85776324833289,True,Data\Materials\morrowind\tx_bc_fern_stem.mat,
Seyda Neen,Flora_BC_Lilypad,True,-13197.884,-74920.586,3.3606927,-659894.2,-3746029.3,168.034635,0.0,0.0,293.9999999505349,True,,
Seyda Neen,flora_bc_lilypad_02,True,-13121.229,-74976.91,3.3606927,-656061.45,-3748845.5,168.034635,0.0,0.0,226.19999037366884,True,Data\Materials\morrowind\tx_bc_fern_stem.mat,
Seyda Neen,Flora_BC_Lilypad,True,-12994.385,-75012.91,3.3606927,-649719.25,-3750645.5,168.034635,0.0,0.0,305.44368599268284,True,,
Seyda Neen,flora_bc_grass_01,True,-13269.087,-74793.71,22.035248,-663454.35,-3739685.5000000005,1101.7624,359.95918780489285,0.0,131.7915457711857,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_lilypad_02,True,-13233.147,-75019.87,3.3606927,-661657.3500000001,-3750993.5,168.034635,0.0,0.0,300.6999965194562,True,Data\Materials\morrowind\tx_bc_fern_stem.mat,
Seyda Neen,Flora_BC_Lilypad,True,-13129.001,-75179.13,3.3606927,-656450.05,-3758956.5,168.034635,0.0,0.0,93.44928460554439,True,,
Seyda Neen,flora_bc_grass_01,True,-11946.778,-74894.51,45.139183,-597338.9,-3744725.4999999995,2256.95915,359.95918780489285,0.0,143.25070740338012,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_fern_03,True,-11873.446,-74788.016,58.409084,-593672.3,-3739400.8000000003,2920.4542,0.0,348.54086660433535,0.0,True,Data\Materials\morrowind\tx_bc_fern_01.mat,
Seyda Neen,flora_bc_podplant_01,True,-13080.527,-75129.234,-37.003616,-654026.35,-3756461.6999999997,-1850.1808,0.0,0.0,12.422561516817138,True,Data\Materials\morrowind\tx_bc_podplant_01.mat,
Seyda Neen,flora_bc_podplant_01,True,-13086.463,-75108.81,-23.752272,-654323.15,-3755440.5,-1187.6136000000001,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_podplant_01.mat,
Seyda Neen,flora_bc_podplant_01,True,-13115.521,-75116.125,-24.097664,-655776.05,-3755806.25,-1204.8832,0.0,0.0,206.2648119766743,True,Data\Materials\morrowind\tx_bc_podplant_01.mat,
Seyda Neen,flora_bc_podplant_03,True,-13099.302,-75127.4,22.82822,-654965.1,-3756369.9999999995,1141.411,0.0,0.0,137.50987083139756,True,Data\Materials\morrowind\tx_bc_podplant_01.mat,
Seyda Neen,Flora_BC_Lilypad,True,-13109.135,-75032.766,3.3606927,-655456.75,-3751638.3000000003,168.034635,0.0,0.0,219.4999995343255,True,,
Seyda Neen,flora_bc_grass_01,True,-13667.737,-75898.88,63.032894,-683386.85,-3794944.0,3151.6447,342.77047686927995,354.27043882606563,154.70983465810684,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_tree_11,True,-13773.681,-75340.79,418.75574,-688684.05,-3767039.4999999995,20937.787,0.0,0.0,91.67324722093173,True,Data\Materials\morrowind\tx_bc_bark_03.mat,
Seyda Neen,flora_bc_shelffungus_01,True,-13782.657,-75417.41,360.35095,-689132.85,-3770870.5,18017.5475,0.0,0.0,348.54086660433535,True,Data\Materials\morrowind\tx_bc_fungusbottom_01.mat,
Seyda Neen,flora_bc_shelffungus_01,True,-13715.022,-75393.64,351.41898,-685751.1000000001,-3769682.0,17570.949,0.0,0.0,325.6225719878363,True,Data\Materials\morrowind\tx_bc_fungusbottom_01.mat,
Seyda Neen,flora_bc_shelffungus_01,True,-13782.308,-75411.59,388.2239,-689115.4,-3770579.5,19411.195,0.0,0.0,337.0817278904527,True,Data\Materials\morrowind\tx_bc_fungusbottom_01.mat,
Seyda Neen,flora_bc_shelffungus_01,True,-13791.375,-75417.16,372.6904,-689568.75,-3770858.0,18634.52,0.0,0.0,354.27043882606563,True,Data\Materials\morrowind\tx_bc_fungusbottom_01.mat,
Seyda Neen,flora_bc_shelffungus_01,True,-13788.846,-75420.055,408.89865,-689442.2999999999,-3771002.7499999995,20444.9325,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_fungusbottom_01.mat,
Seyda Neen,flora_bc_shelffungus_01,True,-13738.167,-75405.6,338.12115,-686908.35,-3770280.0000000005,16906.0575,0.0,0.0,342.81130584176094,True,Data\Materials\morrowind\tx_bc_fungusbottom_01.mat,
Seyda Neen,flora_bc_grass_01,True,-13326.769,-75139.35,31.572151,-666338.45,-3756967.5000000005,1578.6075500000002,17.147910611021626,348.54086660433535,131.7915457711857,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_log_01,True,-13573.458,-75790.42,136.13823,-678672.9,-3789521.0,6806.911499999999,28.64785709794684,319.89293674074855,279.78596556610427,True,Data\Materials\morrowind\tx_bc_bark_02.mat,
Seyda Neen,flora_bc_grass_01,True,-13901.353,-75387.164,309.55804,-695067.6499999999,-3769358.2,15477.902,354.2296098535846,5.729577951308233,137.521117992916,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_fern_02,True,-13748.467,-75526.22,280.02698,-687423.35,-3776311.0,14001.348999999998,342.81130584176094,348.54086660433535,0.0,True,Data\Materials\morrowind\tx_bc_fern_02.mat,
Seyda Neen,flora_bc_fern_03,True,-13909.348,-75603.81,261.58228,-695467.4,-3780190.5,13079.114000000001,342.81130584176094,0.0,0.0,True,Data\Materials\morrowind\tx_bc_fern_01.mat,
Seyda Neen,flora_bc_shelffungus_03,True,-13648.003,-75801.29,122.39636,-682400.15,-3790064.4999999995,6119.818,0.0,0.0,34.37746541601821,True,Data\Materials\morrowind\tx_bc_fungusbottom_02.mat,
Seyda Neen,flora_bc_shelffungus_03,True,-13714.993,-75768.336,200.24495,-685749.65,-3788416.8,10012.2475,0.0,0.0,22.91831065931734,True,Data\Materials\morrowind\tx_bc_fungusbottom_02.mat,
Seyda Neen,flora_bc_shelffungus_03,True,-13699.152,-75778.02,185.82263,-684957.6,-3788901.0,9291.1315,0.0,0.0,22.91831065931734,True,Data\Materials\morrowind\tx_bc_fungusbottom_02.mat,
Seyda Neen,flora_bc_shelffungus_03,True,-13708.535,-75773.88,165.18507,-685426.75,-3788694.0,8259.253499999999,0.0,0.0,34.37746541601821,True,Data\Materials\morrowind\tx_bc_fungusbottom_02.mat,
Seyda Neen,flora_bc_shelffungus_03,True,-13629.047,-75808.65,101.82162,-681452.35,-3790432.4999999995,5091.081,0.0,0.0,34.37746541601821,True,Data\Materials\morrowind\tx_bc_fungusbottom_02.mat,
Seyda Neen,flora_bc_grass_01,True,-13706.198,-75602.836,226.4165,-685309.9,-3780141.8,11320.825,5.688755281362956,342.81130584176094,137.521117992916,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_grass_01,True,-13744.149,-75835.37,117.68295,-687207.45,-3791768.5,5884.1475,342.77047686927995,354.27043882606563,137.521117992916,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,terrain_rock_bc_16,True,-12837.835,-74135.336,321.50922,-641891.75,-3706766.8,16075.461000000001,0.0,0.0,126.0507034696252,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_18,True,-14269.555,-75579.21,57.91848,-713477.75,-3778960.5000000005,2895.924,348.54086660433535,0.0,2.8648164776282825,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-12530.458,-74723.0,264.94458,-626522.9,-3736150.0,13247.229,0.0,0.0,57.29574169786785,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-12225.1045,-74061.7,149.46706,-611255.225,-3703085.0,7473.353,0.0,0.0,358.09862195676453,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_14,True,-13653.816,-74432.72,93.121544,-682690.8,-3721636.0,4656.0772,0.0,0.0,194.8056159670122,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_fern_03,True,-13424.797,-74830.49,48.238346,-671239.85,-3741524.5000000005,2411.9173,0.0,348.54086660433535,331.3521499391445,True,Data\Materials\morrowind\tx_bc_fern_01.mat,
Seyda Neen,flora_bc_tree_13,True,-12102.341,-74924.11,12.372252,-605117.05,-3746205.5,618.6125999999999,0.0,0.0,268.3268211226437,True,Data\Materials\morrowind\tx_bc_bark_02.mat,
Seyda Neen,Misc_Imp_Silverware_Cup_01,False,-12060.981,-74939.15,131.00298,-603049.05,-3746957.4999999995,6550.149,274.0564277218417,0.0,211.07893515165637,True,,
Seyda Neen,Gold_025,True,-12069.689,-74935.12,120.42528,-603484.4500000001,-3746756.0,6021.264,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_coinside_01.mat,
Seyda Neen,flora_bc_grass_01,True,-12851.337,-75239.305,64.27596,-642566.85,-3761965.2499999995,3213.798,11.418327503093238,5.729577951308233,154.7098633059966,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_mushroom_07,True,-13839.182,-75684.945,179.50505,-691959.1000000001,-3784247.2500000005,8975.2525,0.0,0.0,171.88732708009107,True,Data\Materials\morrowind\tx_bc_mushroom_02.mat,
Seyda Neen,flora_bc_mushroom_07,True,-13825.496,-75693.234,188.39156,-691274.7999999999,-3784661.6999999997,9419.578,342.81130584176094,11.459155902616466,17.188733853924695,True,Data\Materials\morrowind\tx_bc_mushroom_02.mat,
Seyda Neen,terrain_rock_bc_18,True,-13838.257,-74154.04,41.250366,-691912.85,-3707701.9999999995,2062.5183,0.0,0.0,294.1098588781733,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-13768.183,-75167.03,233.73203,-688409.15,-3758351.5,11686.6015,0.0,0.0,48.701359301045024,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_tree_08,True,-11731.338,-74138.45,319.0148,-586566.9,-3706922.5,15950.74,0.0,0.0,310.360523311598,True,Data\Materials\morrowind\tx_bc_bark_02.mat,
Seyda Neen,flora_bc_grass_01,True,-11921.055,-74171.414,121.02158,-596052.75,-3708570.7,6051.079,11.418332659713395,348.54086660433535,252.1126598303468,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_fern_03,True,-11978.21,-74278.36,155.23973,-598910.5,-3713918.0,7761.986500000001,354.27043882606563,337.0817278904527,85.94353175975264,True,Data\Materials\morrowind\tx_bc_fern_01.mat,
Seyda Neen,flora_bc_grass_01,True,-11409.95,-74038.6,29.024435,-570497.5,-3701930.0000000005,1451.22175,359.95918780489285,5.729572508209179,212.00564281907893,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,terrain_rock_bc_17,True,-10984.568,-74905.836,-102.355095,-549228.3999999999,-3745291.8,-5117.75475,0.0,0.0,105.9971462625787,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-11898.571,-74003.336,-49.51497,-594928.55,-3700166.8,-2475.7484999999997,0.0,0.0,100.2675740408484,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_grass_01,True,-11018.371,-75958.51,151.61288,-550918.5499999999,-3797925.4999999995,7580.643999999999,337.0817450791866,11.481607826776461,107.92538415588992,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_tree_06,True,-12512.954,-75615.1,570.5676,-625647.7,-3780755.0000000005,28528.379999999997,0.0,0.0,40.1070485239466,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,flora_bc_knee_02,True,-12896.774,-75553.47,12.293842,-644838.7,-3777673.5,614.6921,0.0,0.0,314.1634275443757,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,flora_bc_knee_03,True,-12281.521,-75782.9,-11.995016,-614076.05,-3789144.9999999995,-599.7508,0.0,0.0,279.7858337858114,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,flora_bc_knee_02,True,-12377.226,-75784.02,-8.224818,-618861.3,-3789201.0,-411.24090000000007,0.0,0.0,354.2702440204153,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,flora_bc_knee_03,True,-12775.488,-75525.07,6.0150347,-638774.4,-3776253.5000000005,300.751735,0.0,0.0,279.7858337858114,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
Seyda Neen,terrain_rock_bc_15,True,-13621.364,-77186.84,97.92921,-681068.2,-3859342.0,4896.4605,354.27043882606563,0.0,342.81134594880666,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_tree_10,True,-14012.247,-76823.01,422.48428,-700612.35,-3841150.4999999995,21124.214,0.0,0.0,176.65339055521756,True,Data\Materials\morrowind\tx_bc_bark_03.mat,
Seyda Neen,terrain_rock_bc_18,True,-14136.772,-77067.22,56.10548,-706838.6000000001,-3853361.0,2805.274,0.0,0.0,292.1760461055154,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_fern_01,True,-13795.189,-76750.15,194.03821,-689759.4500000001,-3837507.4999999995,9701.9105,354.2704617443774,5.729577378350437,350.93667816551897,True,Data\Materials\morrowind\tx_bc_fern_02.mat,
Seyda Neen,flora_bc_grass_01,True,-14151.293,-76797.4,150.80135,-707564.65,-3839869.9999999995,7540.067500000001,0.0,359.9999823999061,57.295714768851475,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_mushroom_01,True,-13617.655,-76940.05,110.19649,-680882.75,-3847002.5,5509.8245,0.0,0.0,165.2353214560899,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,flora_bc_mushroom_04,True,-13660.757,-76915.15,110.742325,-683037.85,-3845757.4999999995,5537.11625,348.54086660433535,0.0,245.40850358783283,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,flora_bc_mushroom_02,True,-13660.256,-76964.3,99.71979,-683012.7999999999,-3848215.0,4985.989500000001,11.459177675012679,0.0,216.76065966791526,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,flora_bc_grass_01,True,-10972.685,-73978.31,65.571304,-548634.25,-3698915.5,3278.5652,342.7704195735004,342.81130584176094,297.9493006295465,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_fern_02,True,-10662.597,-74223.98,43.88899,-533129.85,-3711199.0,2194.4495,354.27051904015696,2.7320756783004362e-05,148.96899235654635,True,Data\Materials\morrowind\tx_bc_fern_02.mat,
Seyda Neen,flora_bc_mushroom_02,True,-10072.456,-75141.93,34.463154,-503622.8,-3757096.4999999995,1723.1577000000002,5.729572508209179,0.0,172.850583725265,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,flora_bc_mushroom_05,True,-10830.046,-75113.86,77.27861,-541502.3,-3755693.0,3863.9305,354.2704617443774,354.27043882606563,183.3465116305973,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,flora_bc_mushroom_01,True,-10134.689,-75140.234,31.817785,-506734.45,-3757011.6999999997,1590.88925,11.459149027122923,5.729579097223822,297.9380534680281,True,Data\Materials\morrowind\tx_bc_mushroom_01.mat,
Seyda Neen,terrain_rock_bc_14,True,-10776.919,-74906.836,49.455273,-538845.95,-3745341.8,2472.76365,5.729572508209179,359.9999823999061,91.6731899251522,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,terrain_rock_bc_17,True,-11315.775,-73880.54,-91.60808,-565788.75,-3694026.9999999995,-4580.404,0.0,0.0,169.0225094565472,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_grass_01,True,-10366.085,-74757.16,21.128603,-518304.24999999994,-3737858.0,1056.43015,5.688700621189301,354.27043882606563,326.5971731973538,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_grass_01,True,-11689.06,-74486.85,23.341997,-584453.0,-3724342.5000000005,1167.09985,359.9591305091133,342.81130584176094,280.76058396435565,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_fern_03,True,-10982.093,-73804.81,78.165054,-549104.65,-3690240.5,3908.2527,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_fern_01.mat,
Seyda Neen,terrain_rock_bc_17,True,-10771.231,-73871.21,-41.787327,-538561.55,-3693560.5000000005,-2089.36635,0.0,0.0,191.94081553220218,True,Data\Materials\morrowind\tx_bc_rock_03.mat,
Seyda Neen,flora_bc_grass_01,True,-11643.187,-74043.74,47.337383,-582159.35,-3702187.0000000005,2366.86915,17.147910611021626,337.0817278904527,252.1126598303468,True,Data\Materials\morrowind\tx_bc_grassblade.mat,
Seyda Neen,flora_bc_fern_02,True,-11065.77,-75180.164,108.2226,-553288.5,-3759008.2,5411.13,5.7296326687776675,2.7320756783004362e-05,148.96899235654635,True,Data\Materials\morrowind\tx_bc_fern_02.mat,
Seyda Neen,flora_bc_fern_01,True,-10555.928,-73813.766,132.416,-527796.4,-3690688.3000000003,6620.8,354.2704617443774,348.54086660433535,314.1634275443757,True,Data\Materials\morrowind\tx_bc_fern_02.mat,
Seyda Neen,flora_bc_tree_12,True,-9744.228,-75244.62,46.874016,-487211.39999999997,-3762231.0,2343.7008,0.0,0.0,200.53523975494403,True,Data\Materials\morrowind\tx_bc_bark_01.mat,
