cell,object_id,mesh_converted,x_mw,y_mw,z_mw,x_sf,y_sf,z_sf,rot_x,rot_y,rot_z,temporary,material_path,destination_cell
"Seyda Neen, Arrille's Tradehouse",in_c_plain_endcap,True,0.0,-496.0,384.0,0.0,-24800.0,19200.0,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_carvedwood_detail_knots.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_side,True,0.0,-240.0,128.0,0.0,-12000.0,6400.0,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_corner,True,-256.0,16.0,128.0,-12800.0,800.0,6400.0,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_side,True,-512.0,-240.0,384.0,-25600.0,-12000.0,19200.0,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_corner,True,-512.0,16.0,384.0,-25600.0,800.0,19200.0,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_side,True,-256.0,16.0,384.0,-12800.0,800.0,19200.0,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_corner,True,0.0,16.0,384.0,0.0,800.0,19200.0,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_railing_01,True,-264.0,-376.0,432.0,-13200.0,-18800.0,21600.0,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_wood_interior_plain.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_pillar_wood,True,-128.0,-368.0,128.0,-6400.0,-18400.0,6400.0,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_wood_interior_plain.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_pillar_wood,True,-128.0,-112.0,384.0,-6400.0,-5600.0,19200.0,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_wood_interior_plain.mat,
"Seyda Neen, Arrille's Tradehouse",in_nord_doorf_02,True,-256.0,126.38593,128.0,-12800.0,6319.2965,6400.0,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_wood_interior_plain.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_stone_corner,True,-95.49067,-5419.6963,-407.6602,-4774.5335,-270984.815,-20383.01,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_common_stone_floor.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_stone_corner,True,-95.49067,-5675.6963,-407.6602,-4774.5335,-283784.815,-20383.01,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_common_stone_floor.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_stone_corner,True,-351.49057,-5675.6963,-407.6602,-17574.5285,-283784.815,-20383.01,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_common_stone_floor.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_stone_corner,True,-351.49057,-5419.6963,-407.6602,-17574.5285,-270984.815,-20383.01,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_common_stone_floor.mat,
"Seyda Neen, Arrille's Tradehouse",in_nord_doorf_01,True,-351.49057,-5787.6953,-311.66013,-17574.5285,-289384.765,-15583.0065,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_wood_brown_posts_02.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_hall_small,True,0.0,-240.0,384.0,0.0,-12000.0,19200.0,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_carvedwood_detail_knots.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_djamb_plain_arched,True,0.0,-112.0,384.0,0.0,-5600.0,19200.0,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_table_03,False,-236.87212,-274.50842,410.39145,-11843.606,-13725.421,20519.572500000002,0.0,0.0,11.459157048532054,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_chair_03,False,-222.20665,-214.30878,418.3914,-11110.3325,-10715.439,20919.57,0.0,0.0,17.195728522687656,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_chair_03,False,-253.46736,-342.9283,418.3914,-12673.368,-17146.414999999997,20919.57,0.0,0.0,193.85915271481355,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_chair_03,False,-298.46075,-266.00095,418.3914,-14923.0375,-13300.047499999999,20919.57,0.0,0.0,279.7929957582505,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_chair_03,False,-174.70805,-275.1565,418.3914,-8735.4025,-13757.824999999999,20919.57,0.0,0.0,91.68026595392206,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_02,False,-389.8285,-53.219875,416.66904,-19491.425,-2660.99375,20833.452,0.0,0.0,180.000002659109,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_03,False,-389.8285,-117.21979,416.66904,-19491.425,-5860.989500000001,20833.452,0.0,0.0,180.000002659109,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_01,False,-453.829,-117.21996,416.669,-22691.45,-5860.998,20833.45,0.0,0.0,180.000002659109,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_01,False,-517.8288,-117.21979,416.66904,-25891.44,-5860.989500000001,20833.452,0.0,0.0,180.000002659109,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_barstool,False,-551.69025,-178.24722,406.31372,-27584.5125,-8912.361,20315.685999999998,0.0,0.0,0.0,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_barstool,False,-481.48398,-178.24722,406.31372,-24074.199,-8912.361,20315.685999999998,0.0,0.0,0.0,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_barstool,False,-412.92166,-170.23308,406.31372,-20646.083,-8511.654,20315.685999999998,0.0,0.0,0.0,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_shelf_01,False,-615.0128,-46.108185,495.6575,-30750.64,-2305.40925,24782.875,0.0,0.0,270.0000011238745,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_03,True,-113.1832,-497.68167,589.8874,-5659.16,-24884.0835,29494.37,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_chair_03,False,-40.44274,-577.04285,420.42426,-2022.137,-28852.1425,21021.213,0.0,0.0,191.45911845467978,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_table_05,False,69.75822,90.05561,410.1742,3487.9109999999996,4502.7805,20508.71,0.0,0.0,0.0,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_04,False,-581.829,-117.21996,416.669,-29091.449999999997,-5860.998,20833.45,0.0,0.0,90.00000419434348,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_04,False,-199.05116,-192.0,160.0,-9952.558,-9600.0,8000.0,0.0,0.0,270.0000011238745,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_02,False,-327.05118,-192.0,160.0,-16352.559,-9600.0,8000.0,0.0,0.0,90.00000419434348,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_bookshelf_02,False,82.05469,-370.81305,219.24316,4102.7345,-18540.6525,10962.158,0.0,0.0,90.00000419434348,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_table_04,False,20.1692,17.443346,157.04865,1008.46,872.1673,7852.432500000001,0.0,0.0,45.00000209717174,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_rm_shelf_01,False,106.815025,-46.41667,235.72354,5340.75125,-2320.8335,11786.177000000001,0.0,0.0,90.00000419434348,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_01,True,-256.136,-352.64282,333.46835,-12806.800000000001,-17632.141,16673.4175,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_fabric_tapestry.mat,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_Kegstand,True,-56.022808,-5368.244,-344.72452,-2801.1403999999998,-268412.2,-17236.226,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_iron_rusty.mat,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_Kegstand,True,-383.58725,-5368.244,-344.72452,-19179.3625,-268412.2,-17236.226,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_iron_rusty.mat,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_Kegstand,True,-270.61063,-5368.244,-344.72452,-13530.531500000001,-268412.2,-17236.226,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_iron_rusty.mat,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_Kegstand,True,-163.4762,-5368.244,-344.72452,-8173.81,-268412.2,-17236.226,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_iron_rusty.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,118.6158,-238.32555,276.53183,5930.79,-11916.2775,13826.5915,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,-255.49934,140.79878,517.3023,-12774.966999999999,7039.938999999999,25865.114999999998,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,118.6158,-495.74142,276.53183,5930.79,-24787.071,13826.5915,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,0.11033323,139.67194,276.53183,5.5166615000000006,6983.597000000001,13826.5915,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_hinge_01.mat,
